Date,Centre_Name,Commodity_Name,Price
23-12-11,SAMBALPUR,Potato,350
23-12-11,KOLKATA,Potato,400
23-12-11,SILIGURI,Potato,400
23-12-11,ITANAGAR,Potato,900
23-12-11,GUWAHATI,Potato,NA
23-12-11,SHILLONG,Potato,800
23-12-11,AIZWAL,Potato,NA
23-12-11,DIMAPUR,Potato,NA
23-12-11,AGARTALA,Potato,NA
23-12-11,VIJAYWADA,Potato,1017
23-12-11,BENGALURU,Potato,900
23-12-11,DHARWAD,Potato,1100
23-12-11,T.PURAM,Potato,1700
23-12-11,ERNAKULAM,Potato,1500
23-12-11,CHENNAI,Potato,800
23-12-11,DINDIGUL,Potato,1200
23-12-11,THIRUCHIRAPALLI,Potato,1440
23-12-11,HYDERABAD,Potato,900
26-12-11,CHANDIGARH,Potato,400
26-12-11,DELHI,Potato,450
26-12-11,HISAR,Potato,NA
26-12-11,KARNAL,Potato,NA
26-12-11,SHIMLA,Potato,NA
26-12-11,MANDI,Potato,550
26-12-11,SRINAGAR,Potato,NA
26-12-11,JAMMU,Potato,NA
26-12-11,AMRITSAR,Potato,300
26-12-11,LUDHIANA,Potato,300
26-12-11,BATHINDA,Potato,NA
26-12-11,LUCKNOW,Potato,650
26-12-11,KANPUR,Potato,400
26-12-11,VARANASI,Potato,600
26-12-11,AGRA,Potato,300
26-12-11,DEHRADUN,Potato,NA
26-12-11,RAIPUR,Potato,NA
26-12-11,AHMEDABAD,Potato,600
26-12-11,RAJKOT,Potato,505
26-12-11,BHOPAL,Potato,1000
26-12-11,INDORE,Potato,475
26-12-11,MUMBAI,Potato,450
26-12-11,NAGPUR,Potato,448
26-12-11,JAIPUR,Potato,100
26-12-11,JODHPUR,Potato,NA
26-12-11,KOTA,Potato,NA
26-12-11,PATNA,Potato,NA
26-12-11,BHAGALPUR,Potato,NA
26-12-11,RANCHI,Potato,500
26-12-11,BHUBANESHWAR,Potato,360
26-12-11,CUTTACK,Potato,420
26-12-11,SAMBALPUR,Potato,330
26-12-11,KOLKATA,Potato,400
26-12-11,SILIGURI,Potato,NA
26-12-11,ITANAGAR,Potato,750
26-12-11,GUWAHATI,Potato,550
26-12-11,SHILLONG,Potato,NA
26-12-11,AIZWAL,Potato,NA
26-12-11,DIMAPUR,Potato,NA
26-12-11,AGARTALA,Potato,NA
26-12-11,VIJAYWADA,Potato,1017
26-12-11,BENGALURU,Potato,900
26-12-11,DHARWAD,Potato,1100
26-12-11,T.PURAM,Potato,1700
26-12-11,ERNAKULAM,Potato,1500
26-12-11,CHENNAI,Potato,800
26-12-11,DINDIGUL,Potato,1200
26-12-11,THIRUCHIRAPALLI,Potato,1400
26-12-11,HYDERABAD,Potato,900
27-12-11,CHANDIGARH,Potato,400
27-12-11,DELHI,Potato,450
27-12-11,HISAR,Potato,500
27-12-11,KARNAL,Potato,300
27-12-11,SHIMLA,Potato,1000
27-12-11,MANDI,Potato,550
27-12-11,SRINAGAR,Potato,NA
27-12-11,JAMMU,Potato,NA
27-12-11,AMRITSAR,Potato,400
27-12-11,LUDHIANA,Potato,400
27-12-11,BATHINDA,Potato,300
27-12-11,LUCKNOW,Potato,650
27-12-11,KANPUR,Potato,400
27-12-11,VARANASI,Potato,NA
27-12-11,AGRA,Potato,300
27-12-11,DEHRADUN,Potato,600
27-12-11,RAIPUR,Potato,NA
27-12-11,AHMEDABAD,Potato,600
27-12-11,RAJKOT,Potato,475
27-12-11,BHOPAL,Potato,1000
27-12-11,INDORE,Potato,NA
27-12-11,MUMBAI,Potato,475
27-12-11,NAGPUR,Potato,448
27-12-11,JAIPUR,Potato,100
27-12-11,JODHPUR,Potato,300
27-12-11,KOTA,Potato,NA
27-12-11,PATNA,Potato,750
27-12-11,BHAGALPUR,Potato,NA
27-12-11,RANCHI,Potato,NA
27-12-11,BHUBANESHWAR,Potato,350
27-12-11,CUTTACK,Potato,400
27-12-11,SAMBALPUR,Potato,330
27-12-11,KOLKATA,Potato,400
27-12-11,SILIGURI,Potato,400
27-12-11,ITANAGAR,Potato,750
27-12-11,GUWAHATI,Potato,500
27-12-11,SHILLONG,Potato,NA
27-12-11,AIZWAL,Potato,NA
27-12-11,DIMAPUR,Potato,NA
27-12-11,AGARTALA,Potato,NA
27-12-11,VIJAYWADA,Potato,900
27-12-11,BENGALURU,Potato,800
27-12-11,DHARWAD,Potato,1100
27-12-11,T.PURAM,Potato,1700
27-12-11,ERNAKULAM,Potato,1500
27-12-11,CHENNAI,Potato,800
27-12-11,DINDIGUL,Potato,1200
27-12-11,THIRUCHIRAPALLI,Potato,1400
27-12-11,HYDERABAD,Potato,1100
28-12-11,CHANDIGARH,Potato,400
28-12-11,DELHI,Potato,425
28-12-11,HISAR,Potato,500
28-12-11,KARNAL,Potato,300
28-12-11,SHIMLA,Potato,NA
28-12-11,MANDI,Potato,550
28-12-11,SRINAGAR,Potato,NA
28-12-11,JAMMU,Potato,NA
28-12-11,AMRITSAR,Potato,400
28-12-11,LUDHIANA,Potato,300
28-12-11,BATHINDA,Potato,200
28-12-11,LUCKNOW,Potato,600
28-12-11,KANPUR,Potato,400
28-12-11,VARANASI,Potato,600
28-12-11,AGRA,Potato,300
28-12-11,DEHRADUN,Potato,600
28-12-11,RAIPUR,Potato,700
28-12-11,AHMEDABAD,Potato,600
28-12-11,RAJKOT,Potato,505
28-12-11,BHOPAL,Potato,1000
28-12-11,INDORE,Potato,575
28-12-11,MUMBAI,Potato,500
28-12-11,NAGPUR,Potato,448
28-12-11,JAIPUR,Potato,100
28-12-11,JODHPUR,Potato,300
28-12-11,KOTA,Potato,NA
28-12-11,PATNA,Potato,NA
28-12-11,BHAGALPUR,Potato,NA
28-12-11,RANCHI,Potato,NA
28-12-11,BHUBANESHWAR,Potato,350
28-12-11,CUTTACK,Potato,400
28-12-11,SAMBALPUR,Potato,330
28-12-11,KOLKATA,Potato,400
28-12-11,SILIGURI,Potato,400
28-12-11,ITANAGAR,Potato,NA
28-12-11,GUWAHATI,Potato,500
28-12-11,SHILLONG,Potato,NA
28-12-11,AIZWAL,Potato,NA
28-12-11,DIMAPUR,Potato,NA
28-12-11,AGARTALA,Potato,NA
28-12-11,VIJAYWADA,Potato,900
28-12-11,BENGALURU,Potato,800
28-12-11,DHARWAD,Potato,1100
28-12-11,T.PURAM,Potato,1700
28-12-11,ERNAKULAM,Potato,1500
28-12-11,CHENNAI,Potato,800
28-12-11,DINDIGUL,Potato,1200
28-12-11,THIRUCHIRAPALLI,Potato,1300
28-12-11,HYDERABAD,Potato,1100
29-12-11,CHANDIGARH,Potato,300
29-12-11,DELHI,Potato,387
29-12-11,HISAR,Potato,NA
29-12-11,KARNAL,Potato,NA
29-12-11,SHIMLA,Potato,1000
29-12-11,MANDI,Potato,550
29-12-11,SRINAGAR,Potato,NA
29-12-11,JAMMU,Potato,NA
29-12-11,AMRITSAR,Potato,300
29-12-11,LUDHIANA,Potato,300
29-12-11,BATHINDA,Potato,200
29-12-11,LUCKNOW,Potato,600
29-12-11,KANPUR,Potato,400
29-12-11,VARANASI,Potato,400
29-12-11,AGRA,Potato,300
29-12-11,DEHRADUN,Potato,600
29-12-11,RAIPUR,Potato,700
29-12-11,AHMEDABAD,Potato,600
29-12-11,RAJKOT,Potato,505
29-12-11,BHOPAL,Potato,1000
29-12-11,INDORE,Potato,575
29-12-11,MUMBAI,Potato,500
29-12-11,NAGPUR,Potato,450
29-12-11,JAIPUR,Potato,100
29-12-11,JODHPUR,Potato,NA
29-12-11,KOTA,Potato,NA
29-12-11,PATNA,Potato,750
29-12-11,BHAGALPUR,Potato,NA
29-12-11,RANCHI,Potato,500
29-12-11,BHUBANESHWAR,Potato,350
29-12-11,CUTTACK,Potato,400
29-12-11,SAMBALPUR,Potato,330
29-12-11,KOLKATA,Potato,360
29-12-11,SILIGURI,Potato,NA
29-12-11,ITANAGAR,Potato,NA
29-12-11,GUWAHATI,Potato,500
29-12-11,SHILLONG,Potato,NA
29-12-11,AIZWAL,Potato,2000
29-12-11,DIMAPUR,Potato,NA
29-12-11,AGARTALA,Potato,NA
29-12-11,VIJAYWADA,Potato,1000
29-12-11,BENGALURU,Potato,800
29-12-11,DHARWAD,Potato,700
29-12-11,T.PURAM,Potato,1700
29-12-11,ERNAKULAM,Potato,1600
29-12-11,CHENNAI,Potato,700
29-12-11,DINDIGUL,Potato,1200
29-12-11,THIRUCHIRAPALLI,Potato,1330
29-12-11,HYDERABAD,Potato,1200
30-12-11,CHANDIGARH,Potato,300
30-12-11,DELHI,Potato,388
30-12-11,HISAR,Potato,500
30-12-11,KARNAL,Potato,300
30-12-11,SHIMLA,Potato,NA
30-12-11,MANDI,Potato,550
30-12-11,SRINAGAR,Potato,NA
30-12-11,JAMMU,Potato,380
30-12-11,AMRITSAR,Potato,300
30-12-11,LUDHIANA,Potato,300
30-12-11,BATHINDA,Potato,NA
30-12-11,LUCKNOW,Potato,600
30-12-11,KANPUR,Potato,400
30-12-11,VARANASI,Potato,NA
30-12-11,AGRA,Potato,300
30-12-11,DEHRADUN,Potato,600
30-12-11,RAIPUR,Potato,700
30-12-11,AHMEDABAD,Potato,600
30-12-11,RAJKOT,Potato,450
30-12-11,BHOPAL,Potato,1000
30-12-11,INDORE,Potato,575
30-12-11,MUMBAI,Potato,500
30-12-11,NAGPUR,Potato,450
30-12-11,JAIPUR,Potato,100
30-12-11,JODHPUR,Potato,300
30-12-11,KOTA,Potato,NA
30-12-11,PATNA,Potato,750
30-12-11,BHAGALPUR,Potato,NA
30-12-11,RANCHI,Potato,NA
30-12-11,BHUBANESHWAR,Potato,350
30-12-11,CUTTACK,Potato,400
30-12-11,SAMBALPUR,Potato,330
30-12-11,KOLKATA,Potato,400
30-12-11,SILIGURI,Potato,500
30-12-11,ITANAGAR,Potato,NA
30-12-11,GUWAHATI,Potato,500
30-12-11,SHILLONG,Potato,NA
30-12-11,AIZWAL,Potato,NA
30-12-11,DIMAPUR,Potato,NA
30-12-11,AGARTALA,Potato,NA
30-12-11,VIJAYWADA,Potato,1000
30-12-11,BENGALURU,Potato,850
30-12-11,DHARWAD,Potato,700
30-12-11,T.PURAM,Potato,1700
30-12-11,ERNAKULAM,Potato,1600
30-12-11,CHENNAI,Potato,700
30-12-11,DINDIGUL,Potato,1200
30-12-11,THIRUCHIRAPALLI,Potato,1340
30-12-11,HYDERABAD,Potato,1100
02-01-12,CHANDIGARH,Potato,300
02-01-12,DELHI,Potato,375
02-01-12,HISAR,Potato,NA
02-01-12,KARNAL,Potato,NA
02-01-12,SHIMLA,Potato,1000
02-01-12,MANDI,Potato,550
02-01-12,SRINAGAR,Potato,NA
02-01-12,JAMMU,Potato,NA
02-01-12,AMRITSAR,Potato,300
02-01-12,LUDHIANA,Potato,300
02-01-12,BATHINDA,Potato,NA
02-01-12,LUCKNOW,Potato,600
02-01-12,KANPUR,Potato,400
02-01-12,VARANASI,Potato,NA
02-01-12,AGRA,Potato,300
02-01-12,DEHRADUN,Potato,600
02-01-12,RAIPUR,Potato,700
02-01-12,AHMEDABAD,Potato,600
02-01-12,RAJKOT,Potato,450
02-01-12,BHOPAL,Potato,1000
02-01-12,INDORE,Potato,575
02-01-12,MUMBAI,Potato,500
02-01-12,NAGPUR,Potato,450
02-01-12,JAIPUR,Potato,200
02-01-12,JODHPUR,Potato,400
02-01-12,KOTA,Potato,NA
02-01-12,PATNA,Potato,NA
02-01-12,BHAGALPUR,Potato,NA
02-01-12,RANCHI,Potato,NA
02-01-12,BHUBANESHWAR,Potato,300
02-01-12,CUTTACK,Potato,370
02-01-12,SAMBALPUR,Potato,275
02-01-12,KOLKATA,Potato,350
02-01-12,SILIGURI,Potato,600
02-01-12,ITANAGAR,Potato,750
02-01-12,GUWAHATI,Potato,500
02-01-12,SHILLONG,Potato,800
02-01-12,AIZWAL,Potato,NA
02-01-12,DIMAPUR,Potato,NA
02-01-12,AGARTALA,Potato,1000
02-01-12,VIJAYWADA,Potato,1000
02-01-12,BENGALURU,Potato,NA
02-01-12,DHARWAD,Potato,NA
02-01-12,T.PURAM,Potato,1700
02-01-12,ERNAKULAM,Potato,1600
02-01-12,CHENNAI,Potato,800
02-01-12,DINDIGUL,Potato,1200
02-01-12,THIRUCHIRAPALLI,Potato,1340
02-01-12,HYDERABAD,Potato,900
03-01-12,CHANDIGARH,Potato,300
03-01-12,DELHI,Potato,400
03-01-12,HISAR,Potato,500
03-01-12,KARNAL,Potato,300
03-01-12,SHIMLA,Potato,1000
03-01-12,MANDI,Potato,550
03-01-12,SRINAGAR,Potato,NA
03-01-12,JAMMU,Potato,NA
03-01-12,AMRITSAR,Potato,400
03-01-12,LUDHIANA,Potato,400
03-01-12,BATHINDA,Potato,NA
03-01-12,LUCKNOW,Potato,600
03-01-12,KANPUR,Potato,400
03-01-12,VARANASI,Potato,400
03-01-12,AGRA,Potato,400
03-01-12,DEHRADUN,Potato,600
03-01-12,RAIPUR,Potato,700
03-01-12,AHMEDABAD,Potato,600
03-01-12,RAJKOT,Potato,555
03-01-12,BHOPAL,Potato,1000
03-01-12,INDORE,Potato,575
03-01-12,MUMBAI,Potato,550
03-01-12,NAGPUR,Potato,450
03-01-12,JAIPUR,Potato,200
03-01-12,JODHPUR,Potato,NA
03-01-12,KOTA,Potato,NA
03-01-12,PATNA,Potato,700
03-01-12,BHAGALPUR,Potato,NA
03-01-12,RANCHI,Potato,NA
03-01-12,BHUBANESHWAR,Potato,300
03-01-12,CUTTACK,Potato,370
03-01-12,SAMBALPUR,Potato,275
03-01-12,KOLKATA,Potato,350
03-01-12,SILIGURI,Potato,600
03-01-12,ITANAGAR,Potato,650
03-01-12,GUWAHATI,Potato,500
03-01-12,SHILLONG,Potato,800
03-01-12,AIZWAL,Potato,NA
03-01-12,DIMAPUR,Potato,900
03-01-12,AGARTALA,Potato,NA
03-01-12,VIJAYWADA,Potato,1000
03-01-12,BENGALURU,Potato,700
03-01-12,DHARWAD,Potato,700
03-01-12,T.PURAM,Potato,1700
03-01-12,ERNAKULAM,Potato,1500
03-01-12,CHENNAI,Potato,800
03-01-12,DINDIGUL,Potato,1200
03-01-12,THIRUCHIRAPALLI,Potato,1400
03-01-12,HYDERABAD,Potato,1100
04-01-12,CHANDIGARH,Potato,300
04-01-12,DELHI,Potato,363
04-01-12,HISAR,Potato,500
04-01-12,KARNAL,Potato,300
04-01-12,SHIMLA,Potato,900
04-01-12,MANDI,Potato,550
04-01-12,SRINAGAR,Potato,NA
04-01-12,JAMMU,Potato,NA
04-01-12,AMRITSAR,Potato,400
04-01-12,LUDHIANA,Potato,400
04-01-12,BATHINDA,Potato,NA
04-01-12,LUCKNOW,Potato,600
04-01-12,KANPUR,Potato,400
04-01-12,VARANASI,Potato,400
04-01-12,AGRA,Potato,NA
04-01-12,DEHRADUN,Potato,600
04-01-12,RAIPUR,Potato,700
04-01-12,AHMEDABAD,Potato,600
04-01-12,RAJKOT,Potato,625
04-01-12,BHOPAL,Potato,NA
04-01-12,INDORE,Potato,575
04-01-12,MUMBAI,Potato,650
04-01-12,NAGPUR,Potato,450
04-01-12,JAIPUR,Potato,200
04-01-12,JODHPUR,Potato,400
04-01-12,KOTA,Potato,NA
04-01-12,PATNA,Potato,700
04-01-12,BHAGALPUR,Potato,NA
04-01-12,RANCHI,Potato,NA
04-01-12,BHUBANESHWAR,Potato,300
04-01-12,CUTTACK,Potato,370
04-01-12,SAMBALPUR,Potato,280
04-01-12,KOLKATA,Potato,NA
04-01-12,SILIGURI,Potato,600
04-01-12,ITANAGAR,Potato,650
04-01-12,GUWAHATI,Potato,500
04-01-12,SHILLONG,Potato,NA
04-01-12,AIZWAL,Potato,NA
04-01-12,DIMAPUR,Potato,NA
04-01-12,AGARTALA,Potato,NA
04-01-12,VIJAYWADA,Potato,1000
04-01-12,BENGALURU,Potato,700
04-01-12,DHARWAD,Potato,1050
04-01-12,T.PURAM,Potato,1700
04-01-12,ERNAKULAM,Potato,1500
04-01-12,CHENNAI,Potato,800
04-01-12,DINDIGUL,Potato,1200
04-01-12,THIRUCHIRAPALLI,Potato,1200
04-01-12,HYDERABAD,Potato,900
05-01-12,CHANDIGARH,Potato,300
05-01-12,DELHI,Potato,363
05-01-12,HISAR,Potato,NA
05-01-12,KARNAL,Potato,NA
05-01-12,SHIMLA,Potato,900
05-01-12,MANDI,Potato,550
05-01-12,SRINAGAR,Potato,NA
05-01-12,JAMMU,Potato,NA
05-01-12,AMRITSAR,Potato,400
05-01-12,LUDHIANA,Potato,400
05-01-12,BATHINDA,Potato,200
05-01-12,LUCKNOW,Potato,NA
05-01-12,KANPUR,Potato,NA
05-01-12,VARANASI,Potato,NA
05-01-12,AGRA,Potato,NA
05-01-12,DEHRADUN,Potato,NA
05-01-12,RAIPUR,Potato,700
05-01-12,AHMEDABAD,Potato,600
05-01-12,RAJKOT,Potato,550
05-01-12,BHOPAL,Potato,1000
05-01-12,INDORE,Potato,575
05-01-12,MUMBAI,Potato,650
05-01-12,NAGPUR,Potato,450
05-01-12,JAIPUR,Potato,200
05-01-12,JODHPUR,Potato,NA
05-01-12,KOTA,Potato,NA
05-01-12,PATNA,Potato,700
05-01-12,BHAGALPUR,Potato,NA
05-01-12,RANCHI,Potato,NA
05-01-12,BHUBANESHWAR,Potato,300
05-01-12,CUTTACK,Potato,370
05-01-12,SAMBALPUR,Potato,280
05-01-12,KOLKATA,Potato,350
05-01-12,SILIGURI,Potato,500
05-01-12,ITANAGAR,Potato,650
05-01-12,GUWAHATI,Potato,500
05-01-12,SHILLONG,Potato,NA
05-01-12,AIZWAL,Potato,NA
05-01-12,DIMAPUR,Potato,NA
05-01-12,AGARTALA,Potato,NA
05-01-12,VIJAYWADA,Potato,1000
05-01-12,BENGALURU,Potato,700
05-01-12,DHARWAD,Potato,1050
05-01-12,T.PURAM,Potato,1700
05-01-12,ERNAKULAM,Potato,1500
05-01-12,CHENNAI,Potato,800
05-01-12,DINDIGUL,Potato,1200
05-01-12,THIRUCHIRAPALLI,Potato,1300
05-01-12,HYDERABAD,Potato,900
06-01-12,CHANDIGARH,Potato,300
06-01-12,DELHI,Potato,363
06-01-12,HISAR,Potato,NA
06-01-12,KARNAL,Potato,NA
06-01-12,SHIMLA,Potato,900
06-01-12,MANDI,Potato,550
06-01-12,SRINAGAR,Potato,NA
06-01-12,JAMMU,Potato,400
06-01-12,AMRITSAR,Potato,400
06-01-12,LUDHIANA,Potato,400
06-01-12,BATHINDA,Potato,NA
06-01-12,LUCKNOW,Potato,600
06-01-12,KANPUR,Potato,400
06-01-12,VARANASI,Potato,400
06-01-12,AGRA,Potato,300
06-01-12,DEHRADUN,Potato,600
06-01-12,RAIPUR,Potato,700
06-01-12,AHMEDABAD,Potato,600
06-01-12,RAJKOT,Potato,625
06-01-12,BHOPAL,Potato,1000
06-01-12,INDORE,Potato,575
06-01-12,MUMBAI,Potato,625
06-01-12,NAGPUR,Potato,450
06-01-12,JAIPUR,Potato,200
06-01-12,JODHPUR,Potato,NA
06-01-12,KOTA,Potato,NA
06-01-12,PATNA,Potato,700
06-01-12,BHAGALPUR,Potato,NA
06-01-12,RANCHI,Potato,NA
06-01-12,BHUBANESHWAR,Potato,300
06-01-12,CUTTACK,Potato,370
06-01-12,SAMBALPUR,Potato,280
06-01-12,KOLKATA,Potato,350
06-01-12,SILIGURI,Potato,500
06-01-12,ITANAGAR,Potato,650
06-01-12,GUWAHATI,Potato,500
06-01-12,SHILLONG,Potato,800
06-01-12,AIZWAL,Potato,NA
06-01-12,DIMAPUR,Potato,900
06-01-12,AGARTALA,Potato,NA
06-01-12,VIJAYWADA,Potato,1000
06-01-12,BENGALURU,Potato,800
06-01-12,DHARWAD,Potato,1000
06-01-12,T.PURAM,Potato,1700
06-01-12,ERNAKULAM,Potato,1500
06-01-12,CHENNAI,Potato,800
06-01-12,DINDIGUL,Potato,1200
06-01-12,THIRUCHIRAPALLI,Potato,1400
06-01-12,HYDERABAD,Potato,900
09-01-12,CHANDIGARH,Potato,300
09-01-12,DELHI,Potato,388
09-01-12,HISAR,Potato,500
09-01-12,KARNAL,Potato,300
09-01-12,SHIMLA,Potato,900
09-01-12,MANDI,Potato,550
09-01-12,SRINAGAR,Potato,NA
09-01-12,JAMMU,Potato,NA
09-01-12,AMRITSAR,Potato,300
09-01-12,LUDHIANA,Potato,400
09-01-12,BATHINDA,Potato,200
09-01-12,LUCKNOW,Potato,NA
09-01-12,KANPUR,Potato,400
09-01-12,VARANASI,Potato,NA
09-01-12,AGRA,Potato,250
09-01-12,DEHRADUN,Potato,600
09-01-12,RAIPUR,Potato,700
09-01-12,AHMEDABAD,Potato,600
09-01-12,RAJKOT,Potato,750
09-01-12,BHOPAL,Potato,1000
09-01-12,INDORE,Potato,575
09-01-12,MUMBAI,Potato,575
09-01-12,NAGPUR,Potato,450
09-01-12,JAIPUR,Potato,200
09-01-12,JODHPUR,Potato,400
09-01-12,KOTA,Potato,NA
09-01-12,PATNA,Potato,700
09-01-12,BHAGALPUR,Potato,NA
09-01-12,RANCHI,Potato,NA
09-01-12,BHUBANESHWAR,Potato,340
09-01-12,CUTTACK,Potato,370
09-01-12,SAMBALPUR,Potato,320
09-01-12,KOLKATA,Potato,350
09-01-12,SILIGURI,Potato,500
09-01-12,ITANAGAR,Potato,600
09-01-12,GUWAHATI,Potato,500
09-01-12,SHILLONG,Potato,800
09-01-12,AIZWAL,Potato,NA
09-01-12,DIMAPUR,Potato,1100
09-01-12,AGARTALA,Potato,NA
09-01-12,VIJAYWADA,Potato,1000
09-01-12,BENGALURU,Potato,800
09-01-12,DHARWAD,Potato,1000
09-01-12,T.PURAM,Potato,1700
09-01-12,ERNAKULAM,Potato,1500
09-01-12,CHENNAI,Potato,800
09-01-12,DINDIGUL,Potato,1200
09-01-12,THIRUCHIRAPALLI,Potato,1600
09-01-12,HYDERABAD,Potato,800
10-01-12,CHANDIGARH,Potato,300
10-01-12,DELHI,Potato,400
10-01-12,HISAR,Potato,500
10-01-12,KARNAL,Potato,300
10-01-12,SHIMLA,Potato,900
10-01-12,MANDI,Potato,550
10-01-12,SRINAGAR,Potato,NA
10-01-12,JAMMU,Potato,NA
10-01-12,AMRITSAR,Potato,300
10-01-12,LUDHIANA,Potato,400
10-01-12,BATHINDA,Potato,200
10-01-12,LUCKNOW,Potato,600
10-01-12,KANPUR,Potato,400
10-01-12,VARANASI,Potato,400
10-01-12,AGRA,Potato,NA
10-01-12,DEHRADUN,Potato,600
10-01-12,RAIPUR,Potato,700
10-01-12,AHMEDABAD,Potato,600
10-01-12,RAJKOT,Potato,750
10-01-12,BHOPAL,Potato,1000
10-01-12,INDORE,Potato,575
10-01-12,MUMBAI,Potato,610
10-01-12,NAGPUR,Potato,450
10-01-12,JAIPUR,Potato,200
10-01-12,JODHPUR,Potato,400
10-01-12,KOTA,Potato,NA
10-01-12,PATNA,Potato,700
10-01-12,BHAGALPUR,Potato,NA
10-01-12,RANCHI,Potato,NA
10-01-12,BHUBANESHWAR,Potato,340
10-01-12,CUTTACK,Potato,370
10-01-12,SAMBALPUR,Potato,320
10-01-12,KOLKATA,Potato,350
10-01-12,SILIGURI,Potato,500
10-01-12,ITANAGAR,Potato,NA
10-01-12,GUWAHATI,Potato,500
10-01-12,SHILLONG,Potato,800
10-01-12,AIZWAL,Potato,NA
10-01-12,DIMAPUR,Potato,NA
10-01-12,AGARTALA,Potato,NA
10-01-12,VIJAYWADA,Potato,1000
10-01-12,BENGALURU,Potato,800
10-01-12,DHARWAD,Potato,1000
10-01-12,T.PURAM,Potato,1700
10-01-12,ERNAKULAM,Potato,1500
10-01-12,CHENNAI,Potato,800
10-01-12,DINDIGUL,Potato,1200
10-01-12,THIRUCHIRAPALLI,Potato,1300
10-01-12,HYDERABAD,Potato,900
11-01-12,CHANDIGARH,Potato,300
11-01-12,DELHI,Potato,450
11-01-12,HISAR,Potato,500
11-01-12,KARNAL,Potato,300
11-01-12,SHIMLA,Potato,900
11-01-12,MANDI,Potato,550
11-01-12,SRINAGAR,Potato,NA
11-01-12,JAMMU,Potato,NA
11-01-12,AMRITSAR,Potato,300
11-01-12,LUDHIANA,Potato,400
11-01-12,BATHINDA,Potato,NA
11-01-12,LUCKNOW,Potato,600
11-01-12,KANPUR,Potato,400
11-01-12,VARANASI,Potato,400
11-01-12,AGRA,Potato,300
11-01-12,DEHRADUN,Potato,600
11-01-12,RAIPUR,Potato,700
11-01-12,AHMEDABAD,Potato,600
11-01-12,RAJKOT,Potato,660
11-01-12,BHOPAL,Potato,1000
11-01-12,INDORE,Potato,575
11-01-12,MUMBAI,Potato,610
11-01-12,NAGPUR,Potato,450
11-01-12,JAIPUR,Potato,200
11-01-12,JODHPUR,Potato,NA
11-01-12,KOTA,Potato,NA
11-01-12,PATNA,Potato,700
11-01-12,BHAGALPUR,Potato,NA
11-01-12,RANCHI,Potato,NA
11-01-12,BHUBANESHWAR,Potato,340
11-01-12,CUTTACK,Potato,370
11-01-12,SAMBALPUR,Potato,320
11-01-12,KOLKATA,Potato,350
11-01-12,SILIGURI,Potato,500
11-01-12,ITANAGAR,Potato,600
11-01-12,GUWAHATI,Potato,500
11-01-12,SHILLONG,Potato,800
11-01-12,AIZWAL,Potato,NA
11-01-12,DIMAPUR,Potato,NA
11-01-12,AGARTALA,Potato,NA
11-01-12,VIJAYWADA,Potato,1000
11-01-12,BENGALURU,Potato,800
11-01-12,DHARWAD,Potato,1000
11-01-12,T.PURAM,Potato,1700
11-01-12,ERNAKULAM,Potato,1500
11-01-12,CHENNAI,Potato,800
11-01-12,DINDIGUL,Potato,1200
11-01-12,THIRUCHIRAPALLI,Potato,1400
11-01-12,HYDERABAD,Potato,900
12-01-12,CHANDIGARH,Potato,300
12-01-12,DELHI,Potato,412
12-01-12,HISAR,Potato,500
12-01-12,KARNAL,Potato,400
12-01-12,SHIMLA,Potato,900
12-01-12,MANDI,Potato,550
12-01-12,SRINAGAR,Potato,NA
12-01-12,JAMMU,Potato,NA
12-01-12,AMRITSAR,Potato,300
12-01-12,LUDHIANA,Potato,400
12-01-12,BATHINDA,Potato,200
12-01-12,LUCKNOW,Potato,600
12-01-12,KANPUR,Potato,400
12-01-12,VARANASI,Potato,400
12-01-12,AGRA,Potato,300
12-01-12,DEHRADUN,Potato,600
12-01-12,RAIPUR,Potato,700
12-01-12,AHMEDABAD,Potato,600
12-01-12,RAJKOT,Potato,660
12-01-12,BHOPAL,Potato,1000
12-01-12,INDORE,Potato,575
12-01-12,MUMBAI,Potato,550
12-01-12,NAGPUR,Potato,450
12-01-12,JAIPUR,Potato,200
12-01-12,JODHPUR,Potato,400
12-01-12,KOTA,Potato,NA
12-01-12,PATNA,Potato,700
12-01-12,BHAGALPUR,Potato,NA
12-01-12,RANCHI,Potato,500
12-01-12,BHUBANESHWAR,Potato,380
12-01-12,CUTTACK,Potato,430
12-01-12,SAMBALPUR,Potato,320
12-01-12,KOLKATA,Potato,NA
12-01-12,SILIGURI,Potato,NA
12-01-12,ITANAGAR,Potato,600
12-01-12,GUWAHATI,Potato,500
12-01-12,SHILLONG,Potato,800
12-01-12,AIZWAL,Potato,NA
12-01-12,DIMAPUR,Potato,NA
12-01-12,AGARTALA,Potato,NA
12-01-12,VIJAYWADA,Potato,1000
12-01-12,BENGALURU,Potato,800
12-01-12,DHARWAD,Potato,1000
12-01-12,T.PURAM,Potato,1700
12-01-12,ERNAKULAM,Potato,1400
12-01-12,CHENNAI,Potato,800
12-01-12,DINDIGUL,Potato,1200
12-01-12,THIRUCHIRAPALLI,Potato,1420
12-01-12,HYDERABAD,Potato,800
13-01-12,CHANDIGARH,Potato,300
13-01-12,DELHI,Potato,412
13-01-12,HISAR,Potato,500
13-01-12,KARNAL,Potato,450
13-01-12,SHIMLA,Potato,1200
13-01-12,MANDI,Potato,550
